path,text
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-037d\g06-037d-07.png,to which he had been subjected ever since the symp-
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-037d\g06-037d-08.png,toms had first shown themselves seventeen years before
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-037d\g06-037d-09.png,had had the slightest effect .
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-037e\g06-037e-00.png,"God grant , however , that I may be a false prophet & that"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-037e\g06-037e-01.png,"all may go well . Sir R. Peel was here , I understand , but"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-037e\g06-037e-02.png,an express took him off yesterday . '
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-037e\g06-037e-03.png,While he was in Naples there had opened a new chapter in
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-037e\g06-037e-04.png,the history of Anglesey's unceasing search for an
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-037e\g06-037e-05.png,effective alleviation of his painful malady . None of the
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-037e\g06-037e-06.png,numerous conventional remedies to which he had been
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-037e\g06-037e-07.png,subjected ever since the symptoms had first shown them-
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-037e\g06-037e-08.png,selves seventeen years before had had the slightest effect .
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-037f\g06-037f-00.png,"God grant , however , that I may be a false prophet & that all"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-037f\g06-037f-01.png,"may go well . Sir R. Peel was here , I understand , but an express"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-037f\g06-037f-02.png,took him off yesterday . '
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-037f\g06-037f-03.png,While he was in Naples there had opened a new chapter in the
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-037f\g06-037f-04.png,history of Anglesey's unceasing search for an effective alleviation of
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-037f\g06-037f-05.png,his painful malady . None of the numerous conventional remedies to
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-037f\g06-037f-06.png,which he had been subjected ever since the symptoms had first
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-037f\g06-037f-07.png,shown themselves seventeen years before had had the slightest effect .
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-037g\g06-037g-00.png,"God grant , however , that I may be a false prophet"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-037g\g06-037g-01.png,"& that all may go well . Sir R. Peel was here , I understand ,"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-037g\g06-037g-02.png,but an express took him off yesterday . '
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-037g\g06-037g-03.png,While he was in Naples there had opened a new chapter in
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-037g\g06-037g-04.png,the history of Anglesey's unceasing search for an effective
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-037g\g06-037g-05.png,alleviation of his painful malady . None of the numerous
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-037g\g06-037g-06.png,conventional remedies to which he had been subjected
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-037g\g06-037g-07.png,ever since the symptoms had first shown themselves
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-037g\g06-037g-08.png,seventeen years before had had the slightest effect .
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-037h\g06-037h-00.png,"God grant , however , that I may be a false prophet"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-037h\g06-037h-01.png,& that all may go well . Sir R. Peel was
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-037h\g06-037h-02.png,"here , I understand , but an express took him off"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-037h\g06-037h-03.png,yesterday . '
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-037h\g06-037h-04.png,While he was in Naples there had opened a new
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-037h\g06-037h-05.png,chapter in the history of Anglesey's unceasing
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-037h\g06-037h-06.png,search for an effective alleviation of his painful
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-037h\g06-037h-07.png,malady . None of the numerous conventional
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-037h\g06-037h-08.png,remedies to which he had been subjected ever
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-037h\g06-037h-09.png,since the symptoms had first shown them-
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-037h\g06-037h-10.png,selves seventeen years before had had the slightest effect .
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-037i\g06-037i-00.png,"God grant , however , that I may be a false prophet"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-037i\g06-037i-01.png,"& that all may go well . Sir R. Peel was here , I understand ,"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-037i\g06-037i-02.png,but an express took him off yesterday . '
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-037i\g06-037i-03.png,While he was in Naples there had opened a new chapter
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-037i\g06-037i-04.png,in the history of Anglesey's unceasing search for an
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-037i\g06-037i-05.png,effective alleviation of his painful malady . None of the
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-037i\g06-037i-06.png,numerous conventional remedies to which he had been
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-037i\g06-037i-07.png,subjected ever since the symptoms had first shown
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-037i\g06-037i-08.png,themselves seventeen years before had had the
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-037i\g06-037i-09.png,slightest effect .
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-037j\g06-037j-00.png,"God grant , however , that I may be a false"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-037j\g06-037j-01.png,prophet & that all may go well . Sir R. Peel
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-037j\g06-037j-02.png,"was here , I understand , but an express took"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-037j\g06-037j-03.png,him off yesterday . '
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-037j\g06-037j-04.png,While he was in Naples there had opened a
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-037j\g06-037j-05.png,new chapter in the history of Anglesey's
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-037j\g06-037j-06.png,unceasing search for an effective alleviation
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-037j\g06-037j-07.png,of his painful malady . None of the numer-
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-037j\g06-037j-08.png,ous conventional remedies to which he had
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-037j\g06-037j-09.png,been subjected ever since the symptoms
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-037k\g06-037k-00.png,"God grant , however , that I may be a false prophet"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-037k\g06-037k-01.png,"& that all may go well . Sir R. Peel was here , I"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-037k\g06-037k-02.png,"understand , but an express took him off yesterday . '"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-037k\g06-037k-03.png,While he was in Naples there had opened a new chapter
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-037k\g06-037k-04.png,in the history of Anglesey's unceasing search for
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-037k\g06-037k-05.png,an effective alleviation of his painful malady . None
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-037k\g06-037k-06.png,of the numerous conventional remedies to which he
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-037k\g06-037k-07.png,had been subjected ever since the symptoms had
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-037k\g06-037k-08.png,first shown themselves seventeen years before
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-037k\g06-037k-09.png,had had the slightest effect .
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-037l\g06-037l-00.png,"God grant , however , that I may be a false prophet & that"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-037l\g06-037l-01.png,"all may go well . Sir R. Peel was here , I understand ,"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-037l\g06-037l-02.png,but an express took him off yesterday . '
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-037l\g06-037l-03.png,While he was in Naples there had opened a new chapter
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-037l\g06-037l-05.png,an effective alleviation of his painful malady . None
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-037l\g06-037l-06.png,of the numerous conventional remedies to which he had
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-037l\g06-037l-07.png,been subjected ever since the symptoms had first
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-037l\g06-037l-08.png,shown themselves seventeen years before had had the
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-037l\g06-037l-09.png,slightest effect .
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-037m\g06-037m-00.png,"God grant , however , that I may be a false"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-037m\g06-037m-01.png,prophet & that all may go well . Sir R. Peel
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-037m\g06-037m-02.png,"was here , I understand , but an express took"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-037m\g06-037m-03.png,him off yesterday . ' While he was in Naples
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-037m\g06-037m-04.png,there had opened a new chapter in the
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-037m\g06-037m-05.png,history of Anglesey's unceasing search for an
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-037m\g06-037m-06.png,effective alleviation of his painful malady .
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-037m\g06-037m-07.png,None of the numerous conventional remedies to
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-037m\g06-037m-08.png,which he had been subjected ever since the
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-037m\g06-037m-09.png,symptoms had first shown themselves seventeen
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-037m\g06-037m-10.png,years before had had the slightest effect .
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-037n\g06-037n-00.png,"God grant , however , that I may be a false"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-037n\g06-037n-02.png,"Peel was here , I understand , but an"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-037n\g06-037n-03.png,express took him off yesterday . '
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-037n\g06-037n-04.png,While he was in Naples there had
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-037n\g06-037n-06.png,of Anglesey's unceasing search for
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-037n\g06-037n-08.png,malady . None of the numerous con-
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-037n\g06-037n-09.png,ventional remedies to which he had
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-037n\g06-037n-10.png,been subjected ever since the symptoms
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-037o\g06-037o-00.png,"God grant , however , that I may be a"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-037o\g06-037o-01.png,false prophet & that all may go well .
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-037o\g06-037o-02.png,"Sir R. Peel was here , I understand , but"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-037o\g06-037o-03.png,an express took him off yesterday . '
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-037o\g06-037o-04.png,While he was in Naples there had
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-037o\g06-037o-05.png,opened a new chapter in the history
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-037o\g06-037o-06.png,of Anglesey's unceasing search for an
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-037o\g06-037o-07.png,effective alleviation of his painful mala-
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-037o\g06-037o-08.png,dy . None of the numerous conventional
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-037o\g06-037o-10.png,ever since the symptoms had first
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-037p\g06-037p-00.png,"God grant , however , that I may be a false prophet & that"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-037p\g06-037p-01.png,"all may go well . Sir R. Peel was here , I understand , but"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-037p\g06-037p-03.png,While he was in Naples there had opened a new chapter
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-037p\g06-037p-04.png,in the history of Anglesey's unceasing search for an
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-037p\g06-037p-05.png,effective alleviation of his painful malady . None of the
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-037p\g06-037p-06.png,numerous conventional remedies to which he had been
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-037p\g06-037p-07.png,subjected ever since the symptoms had first shown
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-037p\g06-037p-08.png,themselves seventeen years before had had the
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-037p\g06-037p-09.png,slightest effect .
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-037r\g06-037r-00.png,"God grant , however , that I may be a false prophet"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-037r\g06-037r-01.png,"& that all may go well . Sir R. Peel was here , I"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-037r\g06-037r-02.png,"understand , but an express took him off yesterday . '"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-037r\g06-037r-03.png,While he was in Naples there had opened a new chapter
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-037r\g06-037r-04.png,in the history of Anglesey's unceasing search for an
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-037r\g06-037r-05.png,effective alleviation of his painful malady . None of
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-037r\g06-037r-06.png,the numerous conventional remedies to which he had
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-037r\g06-037r-07.png,been subjected ever since the symptoms had first
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-037r\g06-037r-08.png,shown themselves seventeen years before had had
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-037r\g06-037r-09.png,the slightest effect .
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-042a\g06-042a-00.png,"Nor is this to be wondered at , for even today ,"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-042a\g06-042a-01.png,"in the 1960s , no cure has been found for"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-042a\g06-042a-02.png,"the 6tic douloureux . As early as 1830 , when"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-042a\g06-042a-03.png,Anglesey believed himself to be on the point
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-042a\g06-042a-04.png,"of death , the new German curative method"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-042a\g06-042a-05.png,known as homoeopathy had been brought to
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-042a\g06-042a-06.png,his notice .
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-042b\g06-042b-00.png,"Nor is this to be wondered at , for even"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-042b\g06-042b-01.png,"today , in the 1960s , no cure has been"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-042b\g06-042b-02.png,found for the 6tic douloureux . As early
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-042b\g06-042b-03.png,"as 1830 , when Anglesey believed himself"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-042b\g06-042b-04.png,"to be on the point of death , the new"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-042b\g06-042b-05.png,German curative method known as
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-042b\g06-042b-06.png,homoeopathy had been brought to
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-042b\g06-042b-07.png,his notice .
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-042c\g06-042c-01.png,"the 1960s , no cure has been found for the"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-042c\g06-042c-02.png,"6tic douloureux . As early as 1830 , when"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-042c\g06-042c-03.png,Anglesey believed himself to be on the point of
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-042c\g06-042c-04.png,"death , the new German curative method known as"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-042c\g06-042c-05.png,homoeopathy had been brought to his notice .
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-042d\g06-042d-01.png,"1960s , no cure has been found for the 6tic douloureux ."
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-042d\g06-042d-02.png,"As early as 1830 , when Anglesey believed himself to be"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-042d\g06-042d-03.png,"on the point of death , the new German curative method"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-042d\g06-042d-04.png,known as homoeopathy had been brought to his notice .
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-042e\g06-042e-00.png,"Nor is this to be wondered at , for even today , in the"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-042e\g06-042e-01.png,"1960s , no cure has been found for the 6tic"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-042e\g06-042e-02.png,"douloureux . As early as 1830 , when Anglesey believed"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-042e\g06-042e-03.png,"himself to be on the point of death , the new German"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-042e\g06-042e-04.png,curative method known as homoeopathy had been
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-042e\g06-042e-05.png,brought to his notice .
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-042f\g06-042f-00.png,"Nor is this to be wondered at , for even today , in the 1960s ,"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-042f\g06-042f-01.png,no cure has been found for the 6tic douloureux . As early as
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-042f\g06-042f-02.png,"1830 , when Anglesey believed himself to be on the point of death ,"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-042f\g06-042f-03.png,the new German curative method known as homoeopathy had been
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-042g\g06-042g-00.png,"Nor is this to be wondered at , for even today , in the 1960s ,"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-042g\g06-042g-01.png,no cure has been found for the 6tic douloureux . As
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-042g\g06-042g-02.png,"early as 1830 , when Anglesey believed himself to be on the"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-042g\g06-042g-03.png,"point of death , the new German curative method known as"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-042g\g06-042g-04.png,homoeopathy had been brought to his notice .
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-042h\g06-042h-01.png,"the 1960s , no cure has been found for the"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-042h\g06-042h-02.png,"6tic douloureux . As early as 1830 , when"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-042h\g06-042h-03.png,Anglesey believed himself to be on the
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-042h\g06-042h-04.png,"point of death , the new German curative"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-042h\g06-042h-05.png,method known as homoeopathy had been
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-042h\g06-042h-06.png,brought to his notice .
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-042i\g06-042i-00.png,"Nor is this to be wondered at , for even today , in the"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-042i\g06-042i-01.png,"1960s , no cure has been found for the 6tic douloureux . As"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-042i\g06-042i-02.png,"early as 1830 , when Anglesey believed himself to be on"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-042i\g06-042i-03.png,"the point of death , the new German curative method known"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-042i\g06-042i-04.png,as homoeopathy had been brought to his notice .
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-042j\g06-042j-00.png,"Nor is this to be wondered at , for even today ,"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-042j\g06-042j-01.png,"in the 1960s , no cure has been found for"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-042j\g06-042j-03.png,Anglesey believed himself to be on the
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-042j\g06-042j-04.png,"point of death , the new German curative"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-042j\g06-042j-05.png,method known as homoeopathy had been
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-042j\g06-042j-06.png,brought to his notice .
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-042k\g06-042k-00.png,"Nor is this to be wondered at , for even today , in"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-042k\g06-042k-01.png,"the 1960s , no cure has been found for the"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-042k\g06-042k-02.png,"6tic douloureux . As early as 1830 , when Anglesey"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-042k\g06-042k-03.png,"believed himself to be on the point of death ,"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-042k\g06-042k-04.png,the new German curative method known as
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-042k\g06-042k-05.png,homoeopathy had been brought to his notice .
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-042l\g06-042l-00.png,"Nor is this to be wondered at , for even today , in the"
C:\Users\User\Documents\GitHub\HTR-VT_Bachelor\data\iam\lines\g06\g06-042l\g06-042l-02.png,"As early as 1830 , when Anglesey believed himself to be"
